index,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2004-07-01,10825.366666666667,2043.3500000000001,14342.466666666667,6232.558333333333,110392.925,13675.425000000001,13932.0,2704.2833333333333,2379.1749999999997,49431.25,23596.274999999998,3672.816666666667,3300.508333333333,38495.125,16101.916666666666,7810.783333333333,7092.708333333333,9761.941666666668,10688.441666666668,3539.5416666666665,19338.941666666666,22882.391666666666,27102.841666666664,15777.916666666666,6149.525000000001,15179.116666666667,2182.9166666666665,4908.849999999999,6962.55,4292.683333333333,31121.774999999998,4358.266666666666,63384.725,22056.899999999998,1610.925,30380.225000000002,8649.158333333333,9272.641666666666,36453.24166666667,3253.475,9919.316666666668,2053.8083333333334,15156.15,58512.4,5444.599999999999,1778.6166666666668,23900.233333333334,18300.925,3910.7666666666664,15500.233333333332,1539.5833333333333
2004-10-01,11038.1,2084.7000000000003,14770.458333333334,6382.166666666667,112704.84999999999,14034.433333333334,14164.050000000001,2792.066666666667,2444.991666666667,50855.166666666664,23984.2,3764.1,3375.6,39206.416666666664,16315.191666666666,7988.8,7167.650000000001,9965.308333333332,10933.658333333333,3607.6416666666664,19750.416666666668,23061.291666666668,27418.49166666667,16262.416666666666,6227.208333333333,15414.633333333333,2233.016666666667,4996.05,7237.491666666666,4336.533333333334,31584.216666666664,4481.633333333333,64586.575000000004,22528.100000000002,1651.0249999999999,30923.808333333334,8814.633333333333,9385.616666666667,37086.51666666667,3258.7000000000003,10107.566666666668,2090.6916666666666,15320.433333333334,59795.674999999996,5570.541666666667,1790.2,24469.583333333332,20547.941666666666,3961.75,15723.008333333333,1573.5666666666666
2005-01-01,11140.574999999999,2108.125,15079.466666666667,6394.05,113094.60833333334,14211.591666666667,14190.091666666667,2713.2166666666667,2441.4666666666667,51801.98333333334,24296.649999999998,3810.0499999999997,3398.1749999999997,39148.25,16151.125,7892.825,7292.466666666667,9970.341666666667,11118.591666666667,3540.65,19740.600000000002,23052.575,27336.458333333332,15941.683333333334,6304.383333333334,15333.108333333332,2298.7083333333335,4992.633333333333,7449.650000000001,4305.991666666667,31350.475000000002,4506.825,63763.80833333333,23001.50833333333,1681.8916666666667,30562.149999999998,9143.316666666668,9513.266666666666,36896.0,3236.5916666666667,10191.708333333334,2143.9416666666666,15410.266666666668,61247.35,5703.783333333333,1781.125,24698.666666666668,19031.899999999998,4010.0499999999997,15641.266666666668,1631.8833333333332
2005-04-01,11334.083333333334,2147.116666666667,15546.199999999999,6499.224999999999,115118.47499999999,14474.141666666668,14425.75,2737.741666666667,2487.4500000000003,52972.43333333333,24707.658333333336,3896.133333333333,3463.941666666667,39568.15833333333,16438.991666666665,8030.075,7427.849999999999,10141.966666666667,11255.291666666666,3590.9833333333336,20113.325,23428.458333333332,27608.600000000002,16109.491666666667,6389.808333333333,15587.466666666667,2333.7166666666667,5071.566666666667,7741.158333333333,4373.099999999999,31791.716666666664,4633.55,64592.049999999996,23296.208333333332,1718.1416666666667,31008.49166666667,9328.358333333334,9623.791666666666,37551.075000000004,3279.4666666666667,10351.833333333334,2176.9333333333334,15644.441666666666,62318.975,5852.683333333333,1790.9750000000001,25180.158333333336,19316.008333333335,4071.3416666666667,15821.741666666667,1667.3500000000001
2005-07-01,11459.483333333332,2194.508333333333,15987.791666666666,6560.683333333333,117297.22499999999,14745.816666666666,14586.566666666666,2755.1416666666664,2520.85,54176.424999999996,24970.583333333332,3938.616666666667,3528.9083333333333,40132.066666666666,16640.725000000002,8130.058333333333,7517.216666666667,10275.033333333333,11759.775,3633.741666666667,20480.691666666666,23845.675,27604.850000000002,16411.158333333333,6611.116666666666,15743.375,2369.5333333333333,5114.866666666667,7786.5,4420.533333333334,32290.233333333334,4694.55,65494.75,23601.908333333336,1734.7833333333335,31302.766666666666,9506.333333333334,9778.083333333334,38067.058333333334,3300.308333333333,10469.791666666666,2197.383333333333,15872.141666666668,63718.049999999996,5993.891666666666,1808.0249999999999,25619.575,19533.216666666667,4113.141666666666,16070.183333333334,1700.1166666666668
2005-10-01,11686.241666666667,2237.3250000000003,16307.199999999999,6712.933333333333,119441.31666666667,14924.841666666667,14940.933333333334,2885.2166666666667,2559.7083333333335,55146.23333333334,25533.725000000002,4029.491666666667,3602.058333333333,40773.4,16832.158333333333,8181.891666666666,7544.541666666667,10381.216666666667,11844.716666666667,3708.383333333333,20782.533333333333,24380.791666666668,27830.966666666664,16496.600000000002,6688.55,16001.458333333334,2422.266666666667,5175.45,7918.491666666666,4481.691666666667,32811.375,4752.408333333334,66891.02500000001,23957.75,1749.6583333333335,31723.041666666668,9702.916666666666,9982.058333333332,38585.26666666667,3348.7916666666665,10669.841666666667,2215.85,16074.425000000001,65371.833333333336,6148.066666666667,1842.0583333333334,25951.591666666664,20093.274999999998,4178.325,16149.191666666666,1750.6583333333335
2006-01-01,11935.175000000001,2275.4583333333335,16998.066666666666,6834.25,123519.84166666667,15532.925000000001,15491.983333333332,2899.9666666666667,2599.883333333333,57030.86666666667,26040.24166666667,4112.025000000001,3756.9249999999997,41774.308333333334,17254.675,8424.333333333334,8023.55,10632.225,11909.216666666667,3766.2333333333336,21015.058333333334,25036.316666666666,28058.708333333332,16817.066666666666,6693.541666666667,16344.074999999999,2500.016666666667,5241.391666666666,8205.449999999999,4606.925,33738.700000000004,4913.766666666666,68659.99166666667,25086.691666666666,1774.1499999999999,32256.475000000002,10324.449999999999,10403.166666666666,38969.89166666667,3373.6749999999997,11048.066666666666,2269.225,16480.2,67898.24166666667,6395.983333333334,1892.3833333333332,26719.925,20780.408333333333,4288.425,16633.633333333335,1853.0333333333335
2006-04-01,12115.708333333334,2312.0666666666666,17288.908333333333,6951.683333333333,124362.325,15671.716666666667,15674.925000000001,2953.2333333333336,2641.475,57933.025,26379.61666666667,4178.05,3851.75,42423.63333333333,17432.875,8534.824999999999,8193.800000000001,10756.574999999999,12073.824999999999,3800.7833333333333,21277.266666666666,25446.141666666666,28290.641666666666,17042.058333333334,6749.291666666667,16625.341666666667,2543.141666666667,5338.025000000001,8358.533333333333,4656.3,34355.433333333334,4982.325,69863.63333333333,25380.466666666664,1802.1416666666667,32686.100000000002,10429.35,10553.675000000001,39514.15,3447.7833333333333,11183.408333333333,2295.9083333333333,16725.575,69074.38333333333,6534.716666666667,1911.05,27012.05,21124.166666666668,4361.575,16820.25,1933.45
2006-07-01,12202.533333333333,2319.508333333333,17583.483333333334,6998.733333333334,125879.09999999999,15922.066666666666,15757.875,2958.125,2672.7916666666665,58389.083333333336,26656.075,4238.349999999999,3859.866666666667,42719.625,17563.899999999998,8584.941666666668,8265.175000000001,10823.791666666666,12181.233333333332,3805.741666666667,21482.941666666666,25578.766666666666,28361.350000000002,17098.591666666667,6795.974999999999,16668.291666666668,2576.2833333333333,5305.841666666666,8370.875,4705.641666666666,34510.1,5026.491666666667,70396.575,25659.183333333334,1805.4166666666667,32925.35,10480.341666666667,10693.058333333332,39984.34166666667,3503.0166666666664,11316.641666666668,2309.8416666666667,16820.208333333332,69740.15833333334,6645.683333333333,1931.4916666666668,27192.308333333334,21339.383333333335,4397.291666666667,16989.883333333335,1978.9583333333333
2006-10-01,12310.675000000001,2357.4249999999997,17872.441666666666,7072.816666666667,127490.20833333333,16028.458333333334,16032.758333333333,2947.125,2701.4666666666667,59096.90833333333,27105.333333333332,4271.25,3940.7166666666667,43208.1,17667.291666666668,8704.824999999999,8387.541666666666,10907.841666666667,12384.216666666667,3827.125,21715.241666666665,25966.083333333332,28402.100000000002,17316.850000000002,6855.983333333334,16811.558333333334,2603.9583333333335,5398.275000000001,8504.516666666666,4851.241666666667,35100.625,5089.258333333333,72095.63333333333,26079.691666666666,1839.2583333333332,33071.049999999996,10522.25,10830.158333333333,40456.65,3505.758333333333,11459.333333333334,2338.4583333333335,17082.416666666668,70717.90000000001,6795.633333333334,1949.0583333333334,27492.983333333334,21756.925,4441.916666666667,17116.641666666666,1986.0916666666665
