index,period,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
10,2001-Q3,1.3588235294117648,1.171404255319149,1.5483870967741935,1.171404255319149,1.6578313253012047,1.5483870967741935,1.171404255319149,1.171404255319149,0.5880794701986756,1.6578313253012047,1.4482758620689655,1.9437948717948719,1.6578313253012047,1.171404255319149,1.27875,0.5880794701986756,0.5880794701986756,1.171404255319149,1.171404255319149,1.27875,1.6578313253012047,0.5880794701986756,1.27875,1.171404255319149,1.3588235294117648,1.171404255319149,1.5483870967741935,0.5880794701986756,1.6578313253012047,1.27875,1.171404255319149,1.5483870967741935,0.5880794701986756,1.4482758620689655,0.5880794701986756,1.27875,1.171404255319149,1.6578313253012047,0.5880794701986756,1.3588235294117648,1.5483870967741935,1.171404255319149,1.27875,0.5880794701986756,1.5483870967741935,1.27875,1.4482758620689655,1.6578313253012047,1.171404255319149,0.5880794701986756,1.171404255319149
11,2001-Q4,1.4482758620689655,1.3588235294117648,1.6578313253012047,1.171404255319149,1.7779775280898877,1.5483870967741935,1.171404255319149,1.171404255319149,0.5880794701986756,1.6578313253012047,1.4482758620689655,1.9437948717948719,1.6578313253012047,1.171404255319149,1.27875,0.5880794701986756,0.5880794701986756,1.171404255319149,1.171404255319149,1.3588235294117648,1.6578313253012047,0.5880794701986756,1.27875,1.171404255319149,1.3588235294117648,1.171404255319149,1.6578313253012047,0.5880794701986756,1.6578313253012047,1.27875,1.171404255319149,1.6578313253012047,0.5880794701986756,1.4482758620689655,0.5880794701986756,1.27875,1.171404255319149,1.6578313253012047,0.5880794701986756,1.3588235294117648,1.5483870967741935,1.171404255319149,1.3588235294117648,0.5880794701986756,1.5483870967741935,1.27875,1.5483870967741935,1.6578313253012047,1.171404255319149,0.5880794701986756,1.27875
12,2002-Q1,1.3588235294117648,1.27875,1.6578313253012047,1.171404255319149,1.7779775280898877,1.6578313253012047,1.171404255319149,1.171404255319149,0.5880794701986756,1.6578313253012047,1.5483870967741935,1.9437948717948719,1.6578313253012047,1.171404255319149,1.27875,0.5880794701986756,0.5880794701986756,1.171404255319149,1.171404255319149,1.27875,1.6578313253012047,0.5880794701986756,1.3588235294117648,1.171404255319149,1.3588235294117648,1.171404255319149,1.5483870967741935,0.5880794701986756,1.6578313253012047,1.3588235294117648,1.171404255319149,1.5483870967741935,0.5880794701986756,1.4482758620689655,0.5880794701986756,1.27875,1.171404255319149,1.6578313253012047,0.5880794701986756,1.3588235294117648,1.5483870967741935,1.27875,1.27875,0.5880794701986756,1.5483870967741935,1.27875,1.5483870967741935,1.6578313253012047,1.171404255319149,0.5880794701986756,1.171404255319149
13,2002-Q2,1.3588235294117648,1.27875,1.5483870967741935,1.171404255319149,1.6578313253012047,1.6578313253012047,1.171404255319149,1.27875,0.5880794701986756,1.6578313253012047,1.4482758620689655,1.6578313253012047,1.5483870967741935,1.171404255319149,1.27875,0.5880794701986756,1.171404255319149,1.171404255319149,1.171404255319149,1.3588235294117648,1.7779775280898877,1.171404255319149,1.3588235294117648,1.27875,1.3588235294117648,1.171404255319149,1.5483870967741935,0.5880794701986756,1.7779775280898877,1.4482758620689655,1.27875,1.6578313253012047,0.5880794701986756,1.4482758620689655,0.5880794701986756,1.27875,1.171404255319149,1.6578313253012047,0.5880794701986756,1.3588235294117648,1.5483870967741935,1.27875,1.27875,0.5880794701986756,1.4482758620689655,1.27875,1.5483870967741935,1.6578313253012047,1.171404255319149,0.5880794701986756,1.171404255319149
14,2002-Q3,1.4482758620689655,1.27875,1.7779775280898877,1.171404255319149,1.9437948717948719,1.9437948717948719,1.27875,1.3588235294117648,0.5880794701986756,1.7779775280898877,1.6578313253012047,1.9437948717948719,1.7779775280898877,1.27875,1.3588235294117648,0.5880794701986756,1.171404255319149,1.27875,1.27875,1.4482758620689655,1.7779775280898877,1.171404255319149,1.4482758620689655,1.27875,1.4482758620689655,1.171404255319149,1.6578313253012047,0.5880794701986756,1.7779775280898877,1.5483870967741935,1.3588235294117648,1.6578313253012047,0.5880794701986756,1.5483870967741935,0.5880794701986756,1.3588235294117648,1.27875,1.7779775280898877,1.171404255319149,1.4482758620689655,1.6578313253012047,1.4482758620689655,1.4482758620689655,1.171404255319149,1.6578313253012047,1.3588235294117648,1.6578313253012047,1.9437948717948719,1.27875,1.171404255319149,1.3588235294117648
15,2002-Q4,1.4482758620689655,1.3588235294117648,1.7779775280898877,1.27875,1.9437948717948719,1.7779775280898877,1.27875,1.3588235294117648,0.5880794701986756,1.7779775280898877,1.6578313253012047,1.7779775280898877,1.7779775280898877,1.27875,1.3588235294117648,0.5880794701986756,1.171404255319149,1.27875,1.27875,1.4482758620689655,1.7779775280898877,1.171404255319149,1.4482758620689655,1.27875,1.4482758620689655,1.27875,1.6578313253012047,0.5880794701986756,1.7779775280898877,1.5483870967741935,1.3588235294117648,1.6578313253012047,0.5880794701986756,1.6578313253012047,0.5880794701986756,1.3588235294117648,1.3588235294117648,1.7779775280898877,1.171404255319149,1.4482758620689655,1.7779775280898877,1.4482758620689655,1.4482758620689655,1.171404255319149,1.6578313253012047,1.3588235294117648,1.6578313253012047,1.7779775280898877,1.27875,1.171404255319149,1.4482758620689655
16,2003-Q1,1.4482758620689655,1.3588235294117648,1.7779775280898877,1.27875,1.9437948717948719,1.9437948717948719,1.3588235294117648,1.3588235294117648,0.5880794701986756,1.7779775280898877,1.6578313253012047,1.9437948717948719,1.7779775280898877,1.3588235294117648,1.3588235294117648,0.5880794701986756,1.171404255319149,1.27875,1.27875,1.4482758620689655,1.7779775280898877,1.27875,1.4482758620689655,1.3588235294117648,1.3588235294117648,1.27875,1.6578313253012047,0.5880794701986756,1.7779775280898877,1.5483870967741935,1.4482758620689655,1.6578313253012047,0.5880794701986756,1.6578313253012047,0.5880794701986756,1.3588235294117648,1.27875,1.7779775280898877,1.171404255319149,1.4482758620689655,1.6578313253012047,1.4482758620689655,1.4482758620689655,1.171404255319149,1.6578313253012047,1.3588235294117648,1.6578313253012047,1.9437948717948719,1.27875,1.171404255319149,1.3588235294117648
17,2003-Q2,1.4482758620689655,1.3588235294117648,1.7779775280898877,1.171404255319149,1.9437948717948719,1.9437948717948719,1.3588235294117648,1.3588235294117648,0.5880794701986756,1.7779775280898877,1.6578313253012047,1.9437948717948719,1.7779775280898877,1.3588235294117648,1.3588235294117648,0.5880794701986756,1.27875,1.27875,1.27875,1.4482758620689655,1.7779775280898877,1.27875,1.4482758620689655,1.3588235294117648,1.4482758620689655,1.27875,1.6578313253012047,0.5880794701986756,1.7779775280898877,1.5483870967741935,1.3588235294117648,1.6578313253012047,0.5880794701986756,1.6578313253012047,0.5880794701986756,1.3588235294117648,1.3588235294117648,1.7779775280898877,1.171404255319149,1.4482758620689655,1.7779775280898877,1.4482758620689655,1.4482758620689655,1.171404255319149,1.6578313253012047,1.3588235294117648,1.6578313253012047,1.7779775280898877,1.27875,1.171404255319149,1.27875
18,2003-Q3,1.5483870967741935,1.4482758620689655,1.9437948717948719,1.27875,1.9437948717948719,1.9437948717948719,1.4482758620689655,1.3588235294117648,0.5880794701986756,1.9437948717948719,1.6578313253012047,1.9437948717948719,1.9437948717948719,1.3588235294117648,1.4482758620689655,1.171404255319149,1.27875,1.27875,1.3588235294117648,1.4482758620689655,1.9437948717948719,1.27875,1.5483870967741935,1.3588235294117648,1.4482758620689655,1.3588235294117648,1.6578313253012047,1.171404255319149,1.7779775280898877,1.6578313253012047,1.4482758620689655,1.7779775280898877,0.5880794701986756,1.6578313253012047,1.171404255319149,1.4482758620689655,1.3588235294117648,1.7779775280898877,1.27875,1.4482758620689655,1.7779775280898877,1.5483870967741935,1.4482758620689655,1.27875,1.7779775280898877,1.4482758620689655,1.7779775280898877,1.9437948717948719,1.27875,1.171404255319149,1.3588235294117648
19,2003-Q4,1.5483870967741935,1.5483870967741935,1.9437948717948719,1.3588235294117648,,,1.5483870967741935,1.4482758620689655,0.5880794701986756,1.9437948717948719,1.7779775280898877,1.9437948717948719,1.9437948717948719,1.4482758620689655,1.4482758620689655,1.27875,1.3588235294117648,1.3588235294117648,1.4482758620689655,1.5483870967741935,1.9437948717948719,1.4482758620689655,1.6578313253012047,1.5483870967741935,1.5483870967741935,1.4482758620689655,1.7779775280898877,1.171404255319149,1.9437948717948719,1.7779775280898877,1.5483870967741935,1.7779775280898877,1.171404255319149,1.7779775280898877,1.171404255319149,1.5483870967741935,1.4482758620689655,1.9437948717948719,1.3588235294117648,1.6578313253012047,1.9437948717948719,1.6578313253012047,1.5483870967741935,1.3588235294117648,1.9437948717948719,1.5483870967741935,1.9437948717948719,,1.4482758620689655,1.27875,1.5483870967741935
20,2004-Q1,1.5483870967741935,1.5483870967741935,1.9437948717948719,1.27875,,,1.4482758620689655,1.4482758620689655,0.5880794701986756,1.9437948717948719,1.7779775280898877,1.9437948717948719,1.9437948717948719,1.4482758620689655,1.4482758620689655,1.171404255319149,1.27875,1.3588235294117648,1.3588235294117648,1.5483870967741935,1.9437948717948719,1.4482758620689655,1.5483870967741935,1.5483870967741935,1.4482758620689655,1.4482758620689655,1.6578313253012047,1.171404255319149,1.9437948717948719,1.7779775280898877,1.5483870967741935,1.7779775280898877,1.171404255319149,1.7779775280898877,0.5880794701986756,1.4482758620689655,1.4482758620689655,1.9437948717948719,1.27875,1.6578313253012047,1.7779775280898877,1.6578313253012047,1.4482758620689655,1.27875,1.7779775280898877,1.4482758620689655,1.7779775280898877,,1.3588235294117648,1.27875,1.4482758620689655
21,2004-Q2,1.5483870967741935,1.5483870967741935,1.9437948717948719,1.27875,,,1.5483870967741935,1.3588235294117648,0.5880794701986756,1.9437948717948719,1.7779775280898877,,1.9437948717948719,1.4482758620689655,1.4482758620689655,1.27875,1.3588235294117648,1.3588235294117648,1.3588235294117648,1.6578313253012047,1.9437948717948719,1.4482758620689655,1.6578313253012047,1.5483870967741935,1.4482758620689655,1.3588235294117648,1.7779775280898877,1.27875,1.9437948717948719,1.7779775280898877,1.5483870967741935,1.7779775280898877,1.171404255319149,1.7779775280898877,0.5880794701986756,1.4482758620689655,1.3588235294117648,1.9437948717948719,1.3588235294117648,1.6578313253012047,1.9437948717948719,1.6578313253012047,1.4482758620689655,1.27875,1.7779775280898877,1.5483870967741935,1.9437948717948719,1.9437948717948719,1.3588235294117648,1.27875,1.4482758620689655
22,2004-Q3,1.5483870967741935,1.5483870967741935,1.9437948717948719,1.3588235294117648,,,1.5483870967741935,1.4482758620689655,0.5880794701986756,,1.9437948717948719,,1.9437948717948719,1.5483870967741935,1.5483870967741935,1.27875,1.3588235294117648,1.4482758620689655,1.4482758620689655,1.6578313253012047,,1.5483870967741935,1.6578313253012047,1.6578313253012047,1.4482758620689655,1.4482758620689655,1.9437948717948719,1.3588235294117648,1.9437948717948719,1.7779775280898877,1.6578313253012047,1.9437948717948719,1.171404255319149,1.7779775280898877,1.171404255319149,1.5483870967741935,1.4482758620689655,1.9437948717948719,1.3588235294117648,1.6578313253012047,1.9437948717948719,1.7779775280898877,1.4482758620689655,1.27875,1.9437948717948719,1.3588235294117648,1.9437948717948719,,1.3588235294117648,1.27875,1.4482758620689655
23,2004-Q4,1.5483870967741935,1.6578313253012047,1.9437948717948719,1.3588235294117648,,,1.5483870967741935,1.4482758620689655,0.5880794701986756,,1.9437948717948719,,1.9437948717948719,1.5483870967741935,1.5483870967741935,1.27875,1.3588235294117648,1.4482758620689655,1.4482758620689655,1.6578313253012047,,1.5483870967741935,1.6578313253012047,1.6578313253012047,1.4482758620689655,1.4482758620689655,1.9437948717948719,1.3588235294117648,1.9437948717948719,1.9437948717948719,1.6578313253012047,1.7779775280898877,1.171404255319149,1.7779775280898877,0.5880794701986756,1.5483870967741935,1.4482758620689655,1.9437948717948719,1.3588235294117648,1.7779775280898877,1.9437948717948719,1.7779775280898877,1.5483870967741935,1.27875,1.9437948717948719,1.5483870967741935,1.9437948717948719,,1.3588235294117648,1.27875,1.4482758620689655
24,2005-Q1,1.5483870967741935,1.5483870967741935,1.9437948717948719,1.3588235294117648,,,1.5483870967741935,1.4482758620689655,0.5880794701986756,,1.9437948717948719,,1.9437948717948719,1.5483870967741935,1.5483870967741935,1.27875,1.3588235294117648,1.4482758620689655,1.3588235294117648,1.6578313253012047,,1.5483870967741935,1.6578313253012047,1.6578313253012047,1.4482758620689655,1.4482758620689655,1.7779775280898877,1.3588235294117648,1.9437948717948719,1.9437948717948719,1.6578313253012047,1.7779775280898877,1.171404255319149,1.7779775280898877,0.5880794701986756,1.5483870967741935,1.4482758620689655,1.9437948717948719,1.3588235294117648,1.7779775280898877,1.9437948717948719,1.6578313253012047,1.4482758620689655,1.27875,1.9437948717948719,1.4482758620689655,1.9437948717948719,,1.27875,1.27875,1.3588235294117648
25,2005-Q2,1.5483870967741935,1.5483870967741935,1.9437948717948719,1.3588235294117648,,,1.5483870967741935,1.4482758620689655,0.5880794701986756,,1.9437948717948719,,1.9437948717948719,1.5483870967741935,1.5483870967741935,1.27875,1.3588235294117648,1.4482758620689655,1.3588235294117648,1.7779775280898877,,1.6578313253012047,1.6578313253012047,1.6578313253012047,1.4482758620689655,1.4482758620689655,1.7779775280898877,1.3588235294117648,1.9437948717948719,1.9437948717948719,1.7779775280898877,1.7779775280898877,1.171404255319149,1.7779775280898877,0.5880794701986756,1.5483870967741935,1.3588235294117648,1.9437948717948719,1.3588235294117648,1.7779775280898877,1.9437948717948719,1.7779775280898877,1.5483870967741935,1.27875,1.9437948717948719,1.5483870967741935,1.9437948717948719,,1.27875,1.3588235294117648,1.3588235294117648
26,2005-Q3,1.5483870967741935,1.5483870967741935,1.9437948717948719,1.3588235294117648,,,1.6578313253012047,1.4482758620689655,0.5880794701986756,,1.9437948717948719,,1.9437948717948719,1.6578313253012047,1.5483870967741935,1.27875,1.27875,1.3588235294117648,1.4482758620689655,1.7779775280898877,,1.6578313253012047,1.6578313253012047,1.6578313253012047,1.4482758620689655,1.4482758620689655,1.7779775280898877,1.27875,,1.9437948717948719,1.7779775280898877,1.7779775280898877,1.171404255319149,1.7779775280898877,1.171404255319149,1.5483870967741935,1.4482758620689655,1.9437948717948719,1.3588235294117648,1.7779775280898877,1.9437948717948719,1.7779775280898877,1.4482758620689655,1.27875,1.9437948717948719,1.5483870967741935,1.9437948717948719,,1.3588235294117648,1.3588235294117648,1.4482758620689655
27,2005-Q4,1.5483870967741935,1.6578313253012047,,1.4482758620689655,,,1.6578313253012047,1.4482758620689655,0.5880794701986756,,1.9437948717948719,,,1.6578313253012047,1.5483870967741935,1.3588235294117648,1.3588235294117648,1.4482758620689655,1.171404255319149,1.9437948717948719,,1.6578313253012047,1.7779775280898877,1.7779775280898877,1.3588235294117648,1.5483870967741935,1.9437948717948719,1.3588235294117648,,1.9437948717948719,1.7779775280898877,1.9437948717948719,1.27875,1.9437948717948719,1.171404255319149,1.5483870967741935,1.4482758620689655,,1.4482758620689655,1.9437948717948719,1.9437948717948719,1.7779775280898877,1.5483870967741935,1.27875,1.9437948717948719,1.6578313253012047,,,1.4482758620689655,1.4482758620689655,1.5483870967741935
28,2006-Q1,1.4482758620689655,1.5483870967741935,,1.3588235294117648,,,1.5483870967741935,1.4482758620689655,0.5880794701986756,,1.9437948717948719,,1.9437948717948719,1.5483870967741935,1.4482758620689655,1.171404255319149,1.27875,1.3588235294117648,1.171404255319149,1.7779775280898877,,1.6578313253012047,1.7779775280898877,1.7779775280898877,1.27875,1.4482758620689655,1.7779775280898877,1.27875,,1.9437948717948719,1.7779775280898877,1.7779775280898877,1.171404255319149,1.7779775280898877,0.5880794701986756,1.4482758620689655,1.27875,1.9437948717948719,1.3588235294117648,1.9437948717948719,1.9437948717948719,1.6578313253012047,1.4482758620689655,1.171404255319149,1.9437948717948719,1.4482758620689655,1.9437948717948719,,1.27875,1.3588235294117648,1.3588235294117648
29,2006-Q2,1.5483870967741935,1.6578313253012047,,1.4482758620689655,,,1.6578313253012047,1.4482758620689655,0.5880794701986756,,1.9437948717948719,,1.9437948717948719,1.6578313253012047,1.5483870967741935,1.27875,1.3588235294117648,1.4482758620689655,1.27875,1.9437948717948719,,1.6578313253012047,1.7779775280898877,1.7779775280898877,1.4482758620689655,1.5483870967741935,1.9437948717948719,1.3588235294117648,,,1.7779775280898877,1.7779775280898877,1.27875,1.7779775280898877,1.171404255319149,1.5483870967741935,1.3588235294117648,,1.4482758620689655,1.9437948717948719,1.9437948717948719,1.6578313253012047,1.5483870967741935,1.27875,1.9437948717948719,1.6578313253012047,,,1.3588235294117648,1.4482758620689655,1.3588235294117648
30,2006-Q3,1.5483870967741935,1.7779775280898877,,1.4482758620689655,,,1.7779775280898877,1.6578313253012047,0.5880794701986756,,,,,1.6578313253012047,1.5483870967741935,1.3588235294117648,1.3588235294117648,1.4482758620689655,1.3588235294117648,1.9437948717948719,,1.7779775280898877,1.7779775280898877,1.9437948717948719,1.4482758620689655,1.5483870967741935,1.9437948717948719,1.4482758620689655,,,1.9437948717948719,1.7779775280898877,1.3588235294117648,1.9437948717948719,1.171404255319149,1.5483870967741935,1.4482758620689655,,1.4482758620689655,1.9437948717948719,1.9437948717948719,1.9437948717948719,1.5483870967741935,1.27875,1.9437948717948719,1.6578313253012047,,,1.4482758620689655,1.4482758620689655,1.3588235294117648
