index,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1986-12-27,1.2151715762062119,0.8436863494637669,0.22898357621283505,1.2206703142253479,0.4063287970949487,0.2229413559556077,0.6241756463161302,0.4671223109163319,0.1715715001783047,0.13949661525979218,0.44031337010267746,0.31556141672946497,1.1257971088132923,0.3631624474707123,0.4873368888079995,0.4831679577752791,0.5286211526678747,0.706893801256662,0.43137814745779146,0.6880718100111225,0.4358982642526502,0.6342678929108423,0.7361691934244388,0.36497619939987924,0.6767512416963327,0.5064581848635286,0.45162356310534474,0.32929067549573543,0.37806190163994347,0.4185965813880452,0.39982384255151954,0.36168388870355433,0.4108807461253134,0.7675754391302099,0.41838938045151935,0.488681284345286,0.3401498390896916,0.891007045171985,0.8392107509207601,0.5806115983403807,1.2956924455476146,1.12511583345113,0.2945481809418401,1.1042284018416322,0.22375098984249742,0.3255738238645613,0.519137703475583,0.08169934640522876,0.4227182885503656,0.6782046254424153,0.4246899889101724,0.9064663611692886,0.37099127627208095
1987-01-03,1.5686103339039703,1.340557094370538,0.47347185893281996,1.383975882675016,0.618744515667488,0.43658120700463354,0.5673315778933813,0.46524149070552423,0.3647470494039499,0.20546401338952544,0.7562837841909571,0.4057368387423387,1.6189778230945704,0.5512338828901528,0.8090276942325738,0.7357204558094405,0.6001626275061365,1.070461239199757,1.0663915615269413,1.0348858139529584,0.5039449250782028,0.4099638990696512,0.8943062935768818,0.45613030633080687,1.6616748246790645,0.8537165085349157,1.1111286665666005,0.42400537858674686,0.6118823903814165,0.3826732490801749,0.6075423266357184,0.39578447430137725,0.40577411784053713,2.062543393531241,1.1559288617611712,0.7529363686798428,0.5110215418090812,1.0694726951866136,1.090574224386624,0.8803047664148087,0.7593903038273366,1.6005616287232975,0.4014292842885657,2.2717723792671105,0.42844501596196877,0.5258248721928713,0.4219660594509401,0.19284569628160905,0.6432059551467283,1.0869571899943378,0.9536468210872114,0.7237580891992541,1.032396240538967
1987-01-10,1.2879279961766834,1.067471618616627,0.3292305654629568,0.8585328627301345,0.6119821333008356,0.3605085490646335,0.33402181316683655,0.3068246923124711,0.279491133384734,0.1857495966118333,0.8068232264492426,0.2931823431978256,0.8775172062197298,0.4508737243791039,0.48473328360722795,0.4192847310148426,0.8054500786610408,0.485274873858409,0.7617467380647107,0.984987092408331,0.30994817400844354,0.32012569594649604,0.6969100386354286,0.3178039545457595,1.127399252415721,,0.6699161814777655,0.3276553909372122,0.5157326676582576,0.19274590279449036,0.5381506572273707,0.566519159757982,0.32883382443361964,1.2860578212577343,0.4739848486894522,0.4853101377928201,0.3874666513190018,0.8478428807623498,0.9305249921408362,0.8201238289733865,0.6067526153743896,1.0111723999598836,0.28781722269746224,1.0540508096283978,0.39065992683817097,0.528138928840978,0.3756918227467654,0.29062661270608686,0.4759424122914003,0.7879210037877507,0.8158678186071894,0.5184399793167206,0.7969100889960908
1987-01-17,0.6539143867083522,0.8090157219209613,0.3524091541234236,0.5417773590379205,0.5252925224305888,0.3637061290171457,0.2006463976648285,0.29060336437244166,0.16507522290097462,0.1448512251085706,0.36618999696682997,0.30374968666597857,0.7513382615345399,0.3784817098664274,0.41774740742523037,0.3367491430892962,0.4147975872228051,0.4299612206903793,0.6457204270953423,0.8095440988495952,0.3009011000211289,0.25848308423115735,0.5539548793595795,0.30964079878156514,0.7657782568161542,0.8294731390964571,0.6039515574761224,0.2911765331344172,0.46382084553073066,0.1630426534324598,0.22765337156773738,0.4082053700374311,0.2573137235175674,1.0312142218898046,0.45552959817067956,0.5052680598405029,0.3531200626778828,0.6493986430869013,0.5424878057992297,0.7471174458477268,0.5265169408843491,0.6243706749573764,0.2664314228685486,0.4471629660587414,0.3504163797813288,0.37131708984235934,0.31063299490525237,0.19827796941630224,0.23276627522351429,0.5839320922265961,0.5222994865255738,0.458949435649408,0.5796182317225318
1987-01-24,0.537986810741389,1.0006632075839739,0.3072345578565955,0.6136484510472925,0.5798585719123686,0.3086036465796677,0.37848028500083924,0.44246260466207865,0.20807385880631832,0.160654410117294,0.4457755574705371,0.2135586389261613,0.7166071883762427,0.381799219484459,0.4140901325762133,0.33172009292895827,0.5712534769479299,0.4617153549164704,0.5789867798691993,0.5370378387245978,0.4810982002621361,0.24375088772057324,0.5350998125550304,0.3085784702917042,0.7039187318922866,0.5644456241218027,0.5281119897616584,0.25060811728198157,0.48661690655194906,0.17995399248529473,0.40085863060410015,0.2928384062517105,0.30673001505623715,0.7073624549588556,0.36460372976111705,0.4498373072961649,0.4561598286012398,0.732319985258428,0.6789206674346245,0.818855378301319,0.49019724207672716,0.9479490522515295,0.2067293983461648,0.6824709449666101,0.3275542869007881,0.37719123364139956,0.3275849430048015,0.09531906123605637,0.34070242748274104,0.6330541960051864,0.534726612239458,0.5164029896740294,0.5609041004740913
1987-01-31,0.537986810741389,1.0942925135567432,0.31630101260473725,0.5541914567486302,0.6472399197171402,0.35091580920709686,0.26266791012130164,0.4169226415224579,0.2631813059723623,0.1733602612974121,0.41709100916178043,0.31013924318160596,0.8485215396380321,0.3601585110489548,0.39137653088231755,0.33793244900937575,0.3599026833538512,0.4609471097335811,0.601680260308362,0.5538985939497231,0.3993882345665793,0.29034410252198994,0.5564572493367265,0.3152879133855626,0.7238693697480573,0.4279329603353483,0.5067821113419654,0.24586422994439838,0.39182140527559534,0.16586120994126563,0.43479359174020005,0.3210485762285108,0.29619368965326237,0.8730816802281829,0.39656282212289395,0.39036745148027197,0.4106738058062444,0.6581058902502118,0.6437516037692883,0.8233654251353366,0.49019724207672716,1.2268378297061477,0.2102936983176504,0.6824709449666101,0.34792660391283153,0.37932728593195963,0.33079206832093244,0.19284569628160905,0.4333325540640145,0.7024894257663898,0.5295036173742024,0.4711713735055547,0.63835981036347
1987-02-07,0.638674386294061,0.8616822065306441,0.25693544368864374,0.4808829428990708,0.4890019684549681,0.2984160081263148,0.2530762864603215,0.2723112286102809,0.21276911215230412,0.15543189833329527,0.3154898569589156,0.26442933887750236,0.862541422380831,0.2710031863471517,0.34238829672048315,0.2703854027381699,0.30630706715043476,0.36406285611365247,0.5336671586954413,0.5071897450152544,0.2836085915137301,0.22708024430070176,0.4620655260127179,0.28414491502490324,0.528629165323031,0.5103104300973683,0.4518774242986815,0.2087310428536609,0.3861788159139076,0.15979047284537615,0.24728390962404628,0.36441644947642765,0.26919848705241606,0.7318850686403283,0.3263428445392714,0.3254329265322754,0.3174738733854783,0.6465637254058235,0.47590430371141373,0.838586833200146,0.406638196453963,0.4797111623708755,0.1822248360422013,0.5150210298864475,0.31710975542728076,0.31969582615382425,0.3165890847780669,0.2526007007632344,0.2850802419498906,0.5916785065896779,0.3594861293465673,0.42139570351876904,0.5177576312068536
1987-02-14,0.48079981889552903,0.8212070378028323,0.242665632302438,0.49316636589703616,0.5049065888684361,0.2895668915135484,0.21295996858095168,0.2433199191004411,0.18286776189628925,0.14222866507851062,0.2684857651924657,0.1641624520168881,1.0422508284476166,0.3022888399635557,0.3414739780082289,0.280837938365539,0.34907528614103983,0.3515148514597939,0.511579735597384,0.4666327932575207,0.2852691304101359,0.3162135576386615,0.4038708753813932,0.2699432604762363,0.4877240839332118,0.5103104300973683,0.48031726219160553,0.28005293523939456,0.27942102519077594,0.13659158465751287,0.2742797038193114,0.30294354176578825,0.25712864377397693,0.4629026498216746,0.33939655832084226,0.286681294556358,0.255835671067362,0.596648924806846,0.4567090598662776,0.600681862705718,0.5514422243797759,0.3525423728813559,0.1407898488736812,0.3502387536791186,0.25887405445280753,0.22125941643051422,0.34545321262324524,0.22815547165711492,0.2300314810101624,0.517595734307824,0.3349920844612301,0.38368527987715384,0.43302420360974797
1987-02-21,0.47007263413789685,0.8909413646471346,0.3061308155394304,0.5709178199799022,0.5494053997937518,0.29685439931229723,0.20272026224017556,0.2602315163145143,0.16309827412371747,0.14564251477281281,0.2819040272864779,0.25705677366716306,0.7924420086668366,0.30167367261716577,0.30701859916748875,0.27965463244545946,0.35687101213426403,0.34895403418349624,0.5416132438343767,0.5051391126230095,0.22560425006341542,0.1995895426780807,0.4112615960115714,0.3100321829620402,0.5849677590163708,0.4786190976767854,0.5541818411635053,0.2496266233500678,0.39272421957346537,0.1350739003835405,0.2821927889272809,0.3496797935183977,0.25345348886553654,0.7362531592023407,0.3371459180136749,0.330731279647315,0.3499638896676179,0.6092035602516191,0.4361808129763403,0.6638225183819644,0.3902587244426825,0.40838431451208507,0.19336327345309381,0.4656697107390249,0.32933940922159743,0.283916950286943,0.2313711835208738,0.1711166037428362,0.2960635283873845,0.5434839417373409,0.34886003634484014,0.39528045168939563,0.46889295516925894
1987-02-28,0.41155399177039975,0.8046268482034877,0.27278202981365673,0.48963942832277263,0.5111570777491666,0.28726165945476057,0.1821112330226641,0.2146737442276232,0.2317972441334045,0.14765465134760022,0.2800560031657457,0.22756651282580595,0.8093295946979353,0.2994107355929455,0.3164023964774669,0.27965463244545946,0.28432745080842764,0.34408848135853065,0.46982911876569017,0.4224302728024626,0.2390603411204973,0.1903907309812806,0.44824429648777825,0.3413429174000461,0.5045378290443644,0.354902934047538,0.5087571000845296,0.21740090591889916,0.37850489438201235,0.1326889679530125,0.27287969645405524,0.33894308703469006,0.2637518545981806,0.7223825558387577,0.365503985883984,0.37699089182212264,0.3447654870624755,0.6254030898577783,0.437424949151488,0.7998286182203074,0.03985984717463954,0.4020459332062983,0.17643284858853722,0.41609608835219947,0.3106895786594577,0.24529000469931503,0.2565700252904739,0.15753592090610316,0.22557641301744402,0.46085017512429616,0.3499406559721344,0.39919773946380166,0.5016426848540297
