index,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2008-10-01,52234.46666666667,11123.833333333334,73635.83333333333,30745.899999999998,525090.8333333334,69870.8,71180.83333333333,11803.533333333333,11769.800000000001,238160.03333333333,111011.83333333333,18536.866666666665,16500.866666666665,182974.33333333334,75146.46666666666,38604.933333333334,38361.86666666667,46889.96666666667,57499.833333333336,16465.566666666666,93264.7,111555.76666666666,118204.96666666667,74616.90000000001,30083.233333333334,74573.93333333333,11577.199999999999,23925.8,33637.433333333334,20041.666666666668,149827.5,22519.066666666666,304484.4666666667,117500.8,8906.0,139867.19999999998,49189.46666666667,45999.700000000004,175064.13333333333,14561.5,49805.833333333336,10779.033333333333,72027.96666666666,327387.9666666667,29751.733333333334,8510.166666666666,118758.93333333333,95740.16666666667,19590.566666666666,73322.73333333334,9026.733333333334
2009-01-01,51505.93333333333,10842.199999999999,71079.43333333333,30597.13333333333,514021.0,67808.7,70421.2,12151.266666666668,11845.9,229883.83333333334,109463.5,18426.100000000002,16326.4,176102.19999999998,73539.8,37408.13333333333,37536.433333333334,46104.23333333334,55989.63333333333,16209.433333333334,91559.53333333333,109217.63333333335,112279.43333333333,72287.43333333333,29809.3,72200.06666666667,11444.266666666668,23867.8,32613.233333333334,19546.033333333333,144064.83333333334,22295.666666666668,296936.39999999997,110698.86666666665,8797.0,137591.63333333333,46429.166666666664,44884.63333333333,170031.73333333334,14074.466666666667,48770.36666666667,10495.133333333333,71958.26666666666,313041.1666666667,29089.466666666664,8391.766666666666,115808.93333333333,92624.93333333333,19428.2,71359.26666666666,8704.1
2009-04-01,52204.833333333336,11002.699999999999,70967.7,30364.13333333333,513679.26666666666,66319.09999999999,70839.3,12148.6,11853.533333333333,228989.16666666666,110380.06666666667,18506.633333333335,16180.666666666666,175677.46666666667,73492.16666666667,37655.5,37253.566666666666,46631.0,55208.200000000004,16524.5,92538.06666666667,110234.76666666666,113735.5,72192.63333333333,29895.0,72457.43333333333,11362.433333333334,23766.733333333334,32442.63333333333,19711.100000000002,145458.83333333334,22280.7,303708.43333333335,113148.16666666667,8836.966666666667,137467.76666666666,44386.56666666667,44962.4,171019.30000000002,14226.199999999999,49061.56666666667,10592.133333333333,72486.3,307430.0333333333,29040.933333333334,8416.333333333334,116718.13333333335,92697.63333333335,19641.866666666665,72224.96666666666,8332.733333333334
2009-07-01,51975.13333333333,11027.833333333334,70344.96666666666,30186.466666666664,511046.76666666666,65700.73333333334,70695.59999999999,12129.300000000001,11843.9,226930.33333333334,109856.66666666667,18377.266666666666,16105.699999999999,174505.33333333334,73363.59999999999,37597.36666666667,36900.0,46562.23333333334,54892.46666666667,16512.133333333335,92579.06666666667,110399.13333333335,112938.36666666665,71852.53333333334,29576.600000000002,72153.09999999999,11330.199999999999,23760.266666666666,32173.8,19876.966666666667,145597.36666666667,22307.566666666666,303297.10000000003,113975.5,8936.066666666668,136782.26666666666,43537.1,44681.1,170117.56666666668,14276.566666666666,48828.299999999996,10642.300000000001,72160.40000000001,304650.13333333336,28759.600000000002,8427.1,116309.09999999999,91866.59999999999,19470.733333333334,72222.46666666666,8138.0
2009-10-01,52198.76666666666,11165.1,71135.86666666667,30413.333333333332,515749.76666666666,65973.53333333334,71487.43333333333,12148.066666666666,11947.966666666667,229871.03333333333,109959.2,18458.0,16219.9,176338.56666666665,74728.7,38118.36666666667,37239.76666666667,47184.799999999996,55078.03333333333,16624.533333333333,93493.33333333333,111361.40000000001,113973.40000000001,72928.33333333333,29687.933333333334,72380.83333333333,11374.5,24157.399999999998,32459.833333333332,20009.866666666665,146884.23333333334,22494.899999999998,306662.60000000003,114918.3,9083.1,137783.63333333333,43678.63333333333,44796.200000000004,173346.4,14474.300000000001,49232.46666666667,10795.433333333332,73019.83333333333,307337.23333333334,28792.100000000002,8487.066666666668,117068.53333333333,92551.2,19604.033333333333,72814.96666666666,8090.8
2010-01-01,52991.43333333333,11550.4,70838.13333333333,30658.7,527353.4666666667,66830.33333333333,72325.3,11925.266666666668,12450.666666666666,237643.6,110732.23333333334,18568.933333333334,16422.5,177172.53333333333,75472.26666666666,38148.96666666667,36938.1,47424.56666666667,56550.53333333333,16665.366666666665,93699.66666666667,113077.3,114407.13333333335,73300.3,30242.666666666668,73160.43333333333,11765.433333333334,24463.63333333333,33073.4,20134.666666666668,148359.80000000002,22691.86666666667,310308.39999999997,113084.66666666667,9560.433333333332,138691.83333333334,44827.06666666667,45727.333333333336,174573.1,14677.533333333333,49772.4,10968.866666666667,74310.8,318486.56666666665,29277.600000000002,8516.833333333334,119236.73333333334,93540.46666666667,19822.0,72760.03333333334,8497.1
2010-04-01,53907.666666666664,11741.733333333332,71965.09999999999,31419.166666666668,535899.0666666667,67812.56666666667,73882.46666666666,12152.966666666667,12694.666666666666,242692.63333333333,111992.5,18784.266666666666,16673.899999999998,180080.30000000002,76970.36666666667,38825.5,37768.46666666667,48298.43333333333,57568.46666666667,16839.7,95446.63333333335,115366.16666666667,117489.90000000001,74897.73333333334,30970.5,74065.96666666666,11956.9,25106.033333333336,33738.799999999996,20703.399999999998,149810.56666666668,23061.266666666666,317705.3,114507.0,9836.333333333334,140917.03333333333,46347.799999999996,45839.63333333333,178212.16666666666,15012.733333333332,50608.700000000004,11178.533333333333,75644.13333333333,325665.89999999997,29501.333333333332,8701.1,121410.90000000001,94761.8,20117.133333333335,73894.26666666666,8689.733333333334
2010-07-01,54815.1,11925.033333333333,72768.36666666667,31971.399999999998,537844.5333333333,69094.09999999999,74358.23333333334,12440.166666666666,12868.4,246472.80000000002,113419.96666666667,19072.5,16955.0,182577.5,77774.53333333334,39237.86666666667,38482.333333333336,48891.666666666664,58692.5,17000.033333333333,96430.46666666667,117059.2,119184.7,76263.83333333333,31286.5,74628.83333333333,12090.766666666668,25379.36666666667,34059.1,20886.666666666668,150590.9,23389.033333333336,317152.8333333333,114724.86666666665,10070.466666666667,143105.9,47450.86666666667,46240.46666666667,180902.2333333333,15171.5,51113.46666666667,11439.933333333334,76594.66666666667,332091.8333333333,29971.0,8796.066666666668,122603.8,95766.76666666666,20491.166666666668,74749.90000000001,8905.699999999999
2010-10-01,54993.93333333333,12052.166666666666,73593.26666666666,32052.13333333333,550957.2666666667,70751.16666666667,74178.59999999999,12598.666666666666,13085.466666666667,249800.96666666667,114889.33333333333,19242.433333333334,17192.0,184282.03333333333,78725.76666666666,39662.333333333336,39130.86666666667,49120.26666666666,58922.93333333333,16966.433333333334,97959.8,117820.2,120006.63333333335,78147.53333333334,31411.3,74896.7,12267.4,25703.733333333334,34204.73333333333,20984.899999999998,151141.46666666667,23667.5,317602.1666666667,115481.23333333334,10373.833333333334,144434.30000000002,48228.06666666667,46581.333333333336,182688.7666666667,15293.166666666666,51479.5,11484.666666666666,77294.36666666667,337309.2,30502.266666666666,8839.4,123742.53333333333,96704.13333333335,20574.766666666666,75906.0,9012.5
2011-01-01,55830.200000000004,12327.566666666666,75099.53333333334,33175.166666666664,566742.2666666667,73292.33333333333,74691.90000000001,13155.666666666666,13610.233333333332,253811.16666666666,119183.2,19595.633333333335,17557.366666666665,188813.53333333333,80564.96666666666,41399.46666666667,40188.166666666664,49968.46666666667,59180.166666666664,17446.466666666667,99626.59999999999,119096.09999999999,123192.83333333333,79741.06666666667,32135.600000000002,76333.90000000001,12636.9,27672.566666666666,34783.333333333336,21271.166666666668,154937.73333333334,24040.5,332723.3,117556.8,10779.6,148924.1,48844.76666666666,48076.13333333333,185628.0,15342.733333333332,52957.73333333334,12132.066666666666,79292.59999999999,351990.1333333333,31528.766666666666,9077.933333333332,126864.59999999999,99441.40000000001,20999.533333333333,77541.96666666666,9400.6
2011-04-01,55920.53333333333,12578.333333333334,75531.83333333333,33241.6,568755.8666666667,74117.09999999999,75949.0,13257.633333333333,13725.633333333333,256528.2666666667,119775.43333333333,19662.033333333333,17673.933333333334,189432.4,81507.06666666667,41582.13333333333,41040.76666666667,50395.36666666667,59377.63333333333,17496.866666666665,100768.86666666665,121843.53333333333,123660.26666666666,80734.59999999999,32077.63333333333,76718.3,12730.4,27923.333333333332,35061.1,21644.8,156104.36666666667,24197.13333333333,331335.60000000003,118268.46666666667,10992.766666666668,150104.0,49912.73333333334,48329.63333333333,187618.43333333335,15635.333333333334,53553.5,12171.066666666666,80142.8,357131.8666666667,31959.63333333333,9193.033333333333,127953.3,99890.33333333333,21346.466666666667,78148.03333333334,9482.9
2011-07-01,56340.9,12770.633333333333,76161.13333333333,33737.333333333336,575110.9666666667,75156.76666666666,76223.2,13394.266666666668,13896.333333333334,258134.13333333333,121222.23333333334,19773.3,17853.366666666665,190581.93333333335,83009.03333333334,42307.433333333334,41683.833333333336,51001.96666666667,59850.73333333334,17642.100000000002,101991.33333333333,121472.96666666667,125019.90000000001,81346.2,32400.533333333336,77616.53333333334,12880.366666666667,28207.466666666664,35110.566666666666,21784.133333333335,157519.46666666667,24436.7,332914.5,118920.06666666667,11356.9,152264.56666666668,50822.93333333333,48516.36666666667,189560.36666666667,15682.933333333334,53834.333333333336,12292.466666666667,81041.36666666667,362662.10000000003,32349.7,9261.733333333334,129555.33333333333,100891.93333333333,21584.333333333332,79291.46666666666,9648.966666666667
2011-10-01,56540.799999999996,12965.800000000001,76807.59999999999,34164.9,576360.2000000001,75424.0,75678.7,13425.766666666668,13961.133333333333,260072.36666666667,121486.56666666667,20019.833333333332,17946.966666666667,190872.86666666667,83577.59999999999,42681.9,41832.299999999996,51592.53333333333,60356.06666666667,17799.966666666667,102303.56666666667,122115.86666666665,126608.7,81635.76666666666,32610.233333333334,78193.03333333334,13069.6,28478.8,35185.5,21893.566666666666,158115.9,24615.933333333334,333367.63333333336,119690.16666666667,11758.800000000001,153501.23333333334,51366.13333333333,49206.0,190120.4,15730.6,54010.9,12528.166666666666,81680.06666666667,364753.56666666665,32637.5,9388.033333333333,130272.7,102544.13333333335,21706.033333333333,78930.23333333334,9849.733333333334
