index,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1986-12-27,58766.0,16582.0,25733.0,38253.0,377230.0,31617.0,29672.0,4345.0,9159.0,65298.0,53692.0,7956.0,16615.0,143290.0,47604.0,34686.0,27643.0,34968.0,82358.0,11934.0,35192.0,72204.0,126837.0,56424.0,37306.0,54945.0,11164.0,16859.0,12774.0,3595.0,75611.0,15774.0,196953.0,57025.0,8307.0,124000.0,30078.0,48460.0,162199.0,26281.0,14753.0,36999.0,3852.0,57271.0,186591.0,14986.0,6496.0,502.0,23169.0,75907.0,25817.0,78446.0,8174.0
1987-01-03,69428.0,17775.0,28138.0,47562.0,437386.0,46493.0,45376.0,5838.0,8936.0,57499.0,66958.0,8381.0,22821.0,148139.0,63290.0,41674.0,29862.0,50409.0,92895.0,15098.0,41262.0,100379.0,137247.0,65368.0,43273.0,71325.0,12850.0,18320.0,13600.0,6500.0,97861.0,16855.0,236959.0,90074.0,10240.0,160500.0,34050.0,62446.0,211402.0,41203.0,19177.0,41977.0,4760.0,82475.0,226361.0,19775.0,7489.0,461.0,46783.0,85210.0,29302.0,92538.0,10292.0
1987-01-10,65076.0,18795.0,25686.0,39463.0,432612.0,43977.0,31977.0,4800.0,9438.0,55478.0,58456.0,8070.0,18568.0,159086.0,57525.0,38956.0,31921.0,44392.0,84142.0,16270.0,35859.0,77675.0,151825.0,61041.0,40774.0,,11723.0,18120.0,14584.0,4848.0,94349.0,17982.0,236367.0,74302.0,8420.0,152000.0,31693.0,49893.0,202338.0,41064.0,19706.0,36173.0,4146.0,62726.0,188571.0,17402.0,6651.0,525.0,36297.0,78395.0,30659.0,83311.0,9400.0
1987-01-17,48737.0,17751.0,31728.0,37393.0,395795.0,38568.0,26538.0,5029.0,8954.0,49205.0,47678.0,7495.0,22401.0,153180.0,60967.0,36803.0,31723.0,40287.0,85315.0,15246.0,35372.0,67316.0,153868.0,61353.0,35574.0,63079.0,14334.0,17816.0,13612.0,4083.0,83855.0,18212.0,211914.0,72885.0,11912.0,144500.0,30176.0,52326.0,186600.0,40358.0,17607.0,32925.0,4436.0,50425.0,195585.0,19961.0,6598.0,525.0,26293.0,82295.0,30144.0,78600.0,10435.0
1987-01-24,47427.0,19410.0,29855.0,37270.0,425489.0,47132.0,29462.0,5504.0,9156.0,57576.0,58273.0,7120.0,17771.0,166109.0,61282.0,42388.0,31603.0,38804.0,86596.0,15007.0,38715.0,63448.0,161442.0,61672.0,37025.0,75629.0,12147.0,18071.0,15359.0,4123.0,101303.0,18524.0,225691.0,61155.0,9067.0,149500.0,33877.0,48551.0,191037.0,46124.0,18864.0,31426.0,4802.0,55280.0,189337.0,19560.0,6450.0,513.0,25222.0,76871.0,29491.0,81361.0,10138.0
1987-01-31,47427.0,18466.0,28835.0,35337.0,412947.0,44471.0,30779.0,6266.0,9408.0,53839.0,51075.0,7725.0,21854.0,163995.0,59816.0,41352.0,31382.0,43538.0,83971.0,14408.0,43270.0,79713.0,155471.0,62268.0,36974.0,68746.0,14875.0,17775.0,14442.0,3677.0,97935.0,18188.0,223524.0,64744.0,12034.0,151500.0,33549.0,51112.0,200410.0,43685.0,18864.0,31289.0,4618.0,55280.0,191438.0,21886.0,6519.0,503.0,32963.0,83787.0,31830.0,82239.0,10801.0
1987-02-07,48711.0,19514.0,26469.0,35668.0,374532.0,44960.0,29102.0,6570.0,9553.0,54638.0,56114.0,7037.0,18181.0,161133.0,57968.0,35329.0,29195.0,41178.0,86672.0,14926.0,40551.0,71131.0,151320.0,60884.0,36102.0,62288.0,12579.0,17575.0,14350.0,3540.0,98864.0,18287.0,226419.0,69723.0,9037.0,149000.0,32867.0,48515.0,187013.0,40377.0,18228.0,30313.0,4474.0,53687.0,181189.0,18556.0,6430.0,489.0,31766.0,78256.0,29089.0,82351.0,10214.0
1987-02-14,45558.0,18281.0,25785.0,33660.0,398093.0,42582.0,29549.0,5919.0,9024.0,53512.0,49852.0,6533.0,20547.0,163463.0,56491.0,35620.0,28161.0,43244.0,82859.0,14673.0,41241.0,70336.0,151588.0,62160.0,34330.0,66993.0,14646.0,16702.0,13454.0,3731.0,97590.0,18160.0,209475.0,49651.0,11868.0,145000.0,31496.0,47713.0,187592.0,35843.0,17204.0,28156.0,4420.0,49246.0,182340.0,20738.0,6606.0,512.0,27699.0,82249.0,30308.0,80959.0,10836.0
1987-02-21,45995.0,19490.0,28283.0,35684.0,433242.0,43692.0,30972.0,5842.0,9601.0,54218.0,51665.0,6871.0,18994.0,161933.0,54752.0,35626.0,29037.0,40772.0,82168.0,15155.0,46174.0,76193.0,154916.0,60053.0,34736.0,73139.0,12603.0,17236.0,13814.0,3936.0,103659.0,17411.0,226166.0,68343.0,8870.0,145500.0,33226.0,48885.0,182412.0,40451.0,17196.0,29660.0,4434.0,52684.0,186456.0,19294.0,6969.0,519.0,33032.0,75105.0,29589.0,80259.0,10226.0
1987-02-28,43930.0,18657.0,28702.0,34508.0,436707.0,45090.0,28676.0,6409.0,9076.0,57335.0,49099.0,6671.0,22629.0,160138.0,52665.0,35626.0,28435.0,43471.0,80230.0,15254.0,45462.0,69597.0,152718.0,61036.0,33676.0,64140.0,14391.0,16850.0,13974.0,3671.0,98491.0,16484.0,218090.0,64561.0,11596.0,145000.0,32937.0,47849.0,186023.0,39849.0,17209.0,27968.0,4439.0,49880.0,182080.0,20786.0,6667.0,499.0,29554.0,81915.0,30207.0,79237.0,10567.0
1987-03-07,42686.0,18832.0,27613.0,33375.0,421668.0,44536.0,27777.0,5657.0,9527.0,52930.0,48722.0,7161.0,17960.0,155029.0,50652.0,33570.0,26522.0,38033.0,83853.0,14943.0,42759.0,69902.0,147171.0,60271.0,32628.0,61964.0,12356.0,16020.0,13510.0,3859.0,95157.0,15920.0,216929.0,61309.0,8689.0,141500.0,32119.0,46857.0,170835.0,40932.0,16186.0,26694.0,4239.0,47281.0,181921.0,17750.0,6591.0,491.0,28544.0,77095.0,26791.0,77201.0,9855.0
1987-03-14,47323.0,18308.0,27729.0,31515.0,,42604.0,26712.0,5368.0,9050.0,54379.0,47676.0,6910.0,20353.0,154421.0,48971.0,31684.0,26026.0,38629.0,77949.0,13576.0,38129.0,66649.0,151644.0,59840.0,31993.0,57439.0,13796.0,15131.0,13036.0,3529.0,90047.0,16451.0,208772.0,58552.0,11286.0,135500.0,30820.0,46445.0,174321.0,40076.0,16132.0,27108.0,4141.0,45196.0,181709.0,18706.0,6556.0,540.0,29010.0,77682.0,28835.0,74364.0,10150.0
1987-03-21,39823.0,17877.0,27240.0,30652.0,424580.0,41865.0,25520.0,4834.0,8986.0,52137.0,46851.0,6361.0,16696.0,151049.0,45887.0,28123.0,25549.0,35220.0,74794.0,13619.0,29285.0,66993.0,141187.0,55393.0,28954.0,57002.0,11972.0,15105.0,12701.0,3223.0,87584.0,16451.0,206051.0,52373.0,8361.0,130000.0,29522.0,44291.0,155897.0,34107.0,14818.0,24771.0,3917.0,43700.0,171828.0,16621.0,6224.0,502.0,25649.0,69859.0,24076.0,72562.0,9296.0
1987-03-28,39601.0,17093.0,26397.0,29037.0,428137.0,40598.0,23288.0,4291.0,8766.0,48825.0,45955.0,6732.0,18138.0,145412.0,42635.0,30131.0,28376.0,34243.0,71014.0,13318.0,29285.0,63083.0,141007.0,55959.0,28509.0,53764.0,13097.0,15212.0,11998.0,2891.0,84116.0,16326.0,195262.0,48307.0,10772.0,126000.0,29811.0,45300.0,155400.0,36871.0,14432.0,24257.0,4200.0,42898.0,175566.0,17240.0,5960.0,530.0,25943.0,72903.0,25023.0,69491.0,9635.0
1987-04-04,38924.0,16908.0,25826.0,27238.0,400007.0,38512.0,21789.0,3961.0,8486.0,48493.0,44035.0,6485.0,14498.0,140032.0,41815.0,24397.0,22815.0,31823.0,70714.0,13148.0,29385.0,60834.0,138223.0,49554.0,28364.0,52681.0,108377.0,14327.0,11909.0,3127.0,78967.0,16359.0,193419.0,50014.0,7927.0,122500.0,28654.0,41657.0,143550.0,34862.0,12951.0,23508.0,4048.0,41796.0,161418.0,14653.0,6143.0,491.0,23372.0,66024.0,22540.0,65923.0,8570.0
1987-04-11,37477.0,17154.0,25837.0,27923.0,395688.0,39233.0,20196.0,3622.0,8132.0,49392.0,41587.0,6701.0,16160.0,140844.0,36900.0,25487.0,21276.0,33076.0,66712.0,14664.0,19552.0,56240.0,138280.0,49674.0,26192.0,,10967.0,12879.0,11768.0,3098.0,72515.0,17432.0,190168.0,44572.0,9093.0,120000.0,26709.0,42497.0,148014.0,28630.0,12723.0,23131.0,3088.0,39227.0,166249.0,14847.0,6151.0,498.0,22606.0,68766.0,25133.0,59987.0,8874.0
1987-04-18,38201.0,16642.0,29057.0,26903.0,379960.0,38103.0,21273.0,3489.0,8195.0,48464.0,44281.0,7030.0,14713.0,135151.0,40732.0,24932.0,21400.0,31529.0,68665.0,14258.0,37111.0,54111.0,122897.0,41378.0,25382.0,52338.0,10757.0,11944.0,11479.0,2828.0,78615.0,16395.0,183190.0,42317.0,7393.0,109500.0,26939.0,39802.0,134423.0,38967.0,12475.0,21833.0,2982.0,42017.0,159410.0,14147.0,5855.0,508.0,22291.0,65273.0,23105.0,57037.0,7695.0
1987-04-25,35882.0,16462.0,26970.0,26045.0,373220.0,35351.0,19933.0,3590.0,8241.0,48779.0,40156.0,6880.0,15252.0,133596.0,35735.0,20176.0,19632.0,30250.0,65724.0,12114.0,25424.0,54503.0,122144.0,40635.0,24716.0,50082.0,9694.0,10542.0,11264.0,2671.0,77850.0,15940.0,181555.0,43127.0,6726.0,108000.0,26996.0,38562.0,137744.0,35694.0,11699.0,21616.0,2575.0,37791.0,158641.0,13634.0,5789.0,438.0,20602.0,63619.0,22991.0,51804.0,7797.0
1987-05-02,35737.0,15259.0,26781.0,25222.0,342721.0,36395.0,18520.0,,7855.0,46879.0,40649.0,7299.0,13823.0,126259.0,34070.0,20175.0,18504.0,28178.0,63725.0,10845.0,34367.0,49328.0,108520.0,34613.0,23129.0,35565.0,9400.0,10061.0,10221.0,2533.0,73448.0,15834.0,171546.0,,5419.0,101500.0,25504.0,36329.0,126307.0,33915.0,10585.0,21406.0,2283.0,35321.0,148242.0,12977.0,5080.0,458.0,18761.0,61020.0,20454.0,46913.0,6768.0
1987-05-09,35777.0,15047.0,25225.0,25912.0,355004.0,32889.0,18038.0,3619.0,7992.0,48087.0,38187.0,7362.0,12186.0,122668.0,33334.0,18854.0,18669.0,27780.0,63110.0,9618.0,25429.0,47754.0,109683.0,33074.0,22992.0,53303.0,8064.0,9464.0,9919.0,2493.0,68653.0,15745.0,162551.0,39078.0,4782.0,98000.0,25135.0,35445.0,127332.0,34192.0,10477.0,20614.0,1990.0,34920.0,156664.0,11829.0,4900.0,458.0,19708.0,59771.0,20596.0,43054.0,6278.0
1987-05-16,35606.0,14026.0,30070.0,24458.0,344380.0,35549.0,17670.0,3130.0,7548.0,47528.0,38750.0,7021.0,11728.0,120960.0,31653.0,18231.0,20828.0,27148.0,61742.0,8837.0,31111.0,46164.0,106150.0,31825.0,22690.0,44679.0,7721.0,9340.0,10152.0,2277.0,68000.0,15448.0,161076.0,37298.0,4385.0,95000.0,25538.0,33234.0,120804.0,34304.0,9718.0,19614.0,2014.0,30406.0,148403.0,12033.0,4533.0,432.0,19034.0,58209.0,18814.0,41490.0,5830.0
1987-05-23,31813.0,13296.0,21838.0,23294.0,300558.0,31972.0,17481.0,2796.0,7091.0,43540.0,36400.0,6707.0,10618.0,114982.0,31221.0,16671.0,20373.0,28339.0,58189.0,8152.0,22032.0,44928.0,102020.0,29447.0,23071.0,37317.0,6750.0,8648.0,9363.0,2108.0,62691.0,14874.0,149167.0,33461.0,3676.0,88500.0,23461.0,31496.0,113283.0,30951.0,9407.0,19273.0,1985.0,37027.0,146440.0,10660.0,3863.0,451.0,17105.0,55286.0,18427.0,38919.0,5599.0
1987-05-30,34278.0,12772.0,28870.0,24686.0,335481.0,35612.0,18065.0,3267.0,7841.0,50701.0,38440.0,7467.0,10773.0,117821.0,32314.0,17335.0,21902.0,22685.0,61255.0,8432.0,32906.0,45845.0,108929.0,30023.0,24840.0,46429.0,7710.0,9293.0,9623.0,2060.0,64252.0,14477.0,157555.0,35053.0,4310.0,91000.0,24846.0,32227.0,117217.0,33556.0,9603.0,19740.0,2143.0,34963.0,149522.0,12211.0,4043.0,420.0,17811.0,55408.0,19183.0,41065.0,5550.0
1987-06-06,35211.0,12570.0,25050.0,23666.0,311930.0,30649.0,16845.0,2964.0,7587.0,48353.0,39131.0,7056.0,10297.0,111927.0,31083.0,17204.0,21271.0,24338.0,60782.0,8193.0,25401.0,44397.0,101076.0,28875.0,24907.0,42021.0,6601.0,11157.0,8981.0,2064.0,61428.0,,153188.0,32739.0,3822.0,88000.0,24836.0,31239.0,112869.0,33010.0,9647.0,20024.0,1994.0,34787.0,146765.0,10762.0,3777.0,416.0,17807.0,53085.0,18440.0,39486.0,4968.0
1987-06-13,34526.0,12592.0,27187.0,23340.0,312580.0,31430.0,17530.0,2828.0,7368.0,50356.0,37228.0,7876.0,9750.0,116433.0,30672.0,17302.0,21556.0,26736.0,60840.0,7777.0,29886.0,44264.0,100863.0,29388.0,24851.0,44183.0,6771.0,10196.0,9305.0,1982.0,61093.0,13727.0,153967.0,34695.0,4082.0,91000.0,24211.0,30212.0,112805.0,31122.0,9595.0,19628.0,1995.0,35113.0,144062.0,11461.0,3476.0,387.0,16970.0,54513.0,17348.0,40105.0,5080.0
1987-06-20,43129.0,11999.0,26976.0,22694.0,307520.0,28061.0,17158.0,2964.0,7542.0,50361.0,39032.0,7472.0,8861.0,111701.0,30622.0,17228.0,21161.0,25321.0,59780.0,8284.0,25403.0,43840.0,100827.0,29377.0,25029.0,42222.0,6578.0,9402.0,9779.0,1910.0,60320.0,13967.0,149028.0,32372.0,3620.0,86500.0,23706.0,30418.0,112934.0,31798.0,9168.0,19134.0,1958.0,35096.0,138295.0,10272.0,3417.0,390.0,17567.0,50545.0,18346.0,39349.0,4607.0
1987-06-27,32395.0,11210.0,24284.0,21731.0,,27215.0,16604.0,2729.0,7008.0,45871.0,35691.0,,8841.0,108958.0,28944.0,15600.0,20257.0,23646.0,56598.0,8017.0,27295.0,46114.0,117611.0,27872.0,25744.0,34201.0,6325.0,9154.0,,1885.0,59377.0,12716.0,164147.0,35085.0,3654.0,88000.0,26613.0,29123.0,119564.0,31315.0,9952.0,17416.0,2105.0,34340.0,148764.0,9845.0,3250.0,411.0,15206.0,52636.0,16721.0,34540.0,4417.0
1987-07-04,36676.0,11363.0,26288.0,23779.0,,27656.0,19551.0,2972.0,7997.0,56707.0,41840.0,,9547.0,108848.0,30911.0,17197.0,21248.0,26100.0,58851.0,9112.0,25147.0,50140.0,84899.0,28971.0,27551.0,46939.0,6386.0,9996.0,,2412.0,66050.0,13789.0,145341.0,38133.0,3578.0,92500.0,23621.0,29802.0,104356.0,31905.0,10760.0,21030.0,2169.0,44070.0,140463.0,10113.0,3431.0,351.0,21427.0,51014.0,17461.0,41266.0,4483.0
1987-07-11,41480.0,11381.0,28403.0,26002.0,,27884.0,22399.0,5111.0,7712.0,56569.0,45456.0,,9860.0,115044.0,30962.0,19180.0,21195.0,27976.0,58762.0,10368.0,30074.0,53656.0,108577.0,29410.0,27444.0,46953.0,6183.0,9729.0,,3220.0,70061.0,12886.0,166608.0,41234.0,3776.0,90000.0,23350.0,30800.0,125202.0,31488.0,13071.0,22881.0,2018.0,48696.0,143854.0,10210.0,3437.0,406.0,20398.0,52920.0,17680.0,41972.0,4473.0
1987-07-18,38351.0,10294.0,25921.0,23424.0,,26110.0,21116.0,4914.0,8331.0,60218.0,43365.0,,10825.0,110279.0,32473.0,16637.0,20809.0,26251.0,59169.0,11962.0,25312.0,57770.0,126693.0,28295.0,26089.0,50854.0,6990.0,9463.0,,2825.0,72088.0,13689.0,161497.0,37626.0,4031.0,102000.0,23144.0,29744.0,119853.0,33827.0,13103.0,21664.0,2277.0,40646.0,138907.0,10138.0,3399.0,423.0,19002.0,54447.0,17945.0,38355.0,4150.0
1987-07-25,35536.0,10538.0,30927.0,22240.0,316097.0,25504.0,19963.0,3077.0,7847.0,61272.0,40984.0,7670.0,10162.0,114236.0,31037.0,16231.0,20549.0,25469.0,56313.0,9812.0,30160.0,51302.0,141627.0,28007.0,25068.0,53920.0,6015.0,9210.0,9451.0,2440.0,68601.0,12770.0,163153.0,34075.0,3654.0,93500.0,27622.0,29730.0,115900.0,32882.0,11158.0,19824.0,2107.0,36686.0,136778.0,9976.0,3367.0,387.0,17770.0,52457.0,17855.0,40899.0,4135.0
1987-08-01,34930.0,9785.0,29911.0,22364.0,301700.0,27514.0,21723.0,2910.0,8219.0,58518.0,39262.0,7588.0,12603.0,110615.0,33240.0,17571.0,20336.0,25434.0,54456.0,8426.0,22981.0,55219.0,158028.0,27561.0,26615.0,43111.0,6985.0,8790.0,9229.0,2576.0,70278.0,12221.0,163921.0,32648.0,3923.0,102000.0,26986.0,30254.0,112429.0,34642.0,10579.0,19637.0,2034.0,36249.0,133086.0,10218.0,3105.0,390.0,17907.0,53867.0,16079.0,40476.0,3764.0
1987-08-08,34672.0,10058.0,26695.0,22624.0,311007.0,25610.0,21879.0,2739.0,7732.0,57719.0,39695.0,7985.0,11792.0,106877.0,35640.0,16010.0,19886.0,23363.0,52924.0,8049.0,28123.0,51248.0,155828.0,27476.0,24707.0,42550.0,5860.0,8067.0,9726.0,2017.0,68507.0,12676.0,160260.0,31614.0,3651.0,97000.0,20945.0,28387.0,112564.0,34381.0,10058.0,19451.0,2162.0,35976.0,129603.0,9564.0,3016.0,390.0,17416.0,49943.0,15754.0,40279.0,3719.0
1987-08-15,32931.0,9399.0,27895.0,21967.0,298014.0,25262.0,20102.0,2844.0,8274.0,58292.0,38011.0,7174.0,13004.0,103411.0,29156.0,15902.0,20074.0,23599.0,52792.0,7518.0,25494.0,50922.0,122201.0,26035.0,23655.0,44027.0,6626.0,7570.0,8843.0,2178.0,68141.0,12685.0,155704.0,32195.0,3948.0,90000.0,20447.0,27768.0,111417.0,33617.0,10054.0,18502.0,2636.0,34375.0,129563.0,9976.0,2899.0,343.0,16030.0,51400.0,15381.0,36826.0,3426.0
1987-08-22,32376.0,9165.0,25351.0,21638.0,295730.0,25207.0,18084.0,2699.0,7696.0,57751.0,37305.0,7794.0,10758.0,98934.0,28054.0,15087.0,19440.0,21219.0,50873.0,7459.0,26456.0,49281.0,109254.0,25711.0,22807.0,42082.0,5471.0,7443.0,9177.0,1953.0,66249.0,12699.0,151235.0,30265.0,3380.0,81000.0,20158.0,27283.0,108943.0,38580.0,10191.0,19028.0,2434.0,33025.0,128104.0,8951.0,2876.0,384.0,16648.0,47523.0,14507.0,36607.0,3391.0
1987-08-29,31365.0,8668.0,26438.0,20163.0,291006.0,22808.0,17292.0,2407.0,8161.0,56456.0,36461.0,7192.0,11941.0,102649.0,27249.0,14874.0,19337.0,21366.0,47886.0,7046.0,24134.0,48953.0,102525.0,24868.0,21836.0,40814.0,6080.0,7106.0,8856.0,1943.0,64287.0,11192.0,148979.0,29489.0,3433.0,77500.0,19682.0,26402.0,106419.0,35412.0,9749.0,17515.0,2103.0,31594.0,121467.0,9384.0,2829.0,410.0,14677.0,46667.0,14656.0,34428.0,3043.0
1987-09-05,29233.0,8175.0,20897.0,18673.0,266042.0,24168.0,15087.0,2306.0,7393.0,51789.0,33922.0,6775.0,9139.0,94550.0,24882.0,12581.0,17753.0,20758.0,43961.0,6501.0,22871.0,46188.0,96834.0,23115.0,20222.0,34580.0,4695.0,6355.0,8239.0,1761.0,58906.0,11077.0,137864.0,27030.0,2641.0,73000.0,18367.0,25809.0,95770.0,30757.0,8915.0,15439.0,1824.0,31441.0,111261.0,8257.0,2582.0,411.0,14147.0,45806.0,13280.0,31254.0,2969.0
1987-09-12,29782.0,8436.0,20935.0,19011.0,294123.0,23724.0,15556.0,2139.0,7841.0,57127.0,35721.0,6654.0,9016.0,97035.0,25761.0,15800.0,18287.0,21500.0,46759.0,6596.0,24521.0,43806.0,97999.0,23141.0,18838.0,35795.0,5328.0,6602.0,8432.0,1788.0,58897.0,9830.0,145707.0,29065.0,2787.0,80000.0,19161.0,28514.0,100879.0,33243.0,8778.0,18752.0,1764.0,30765.0,123735.0,8935.0,2456.0,391.0,14797.0,52495.0,14556.0,29929.0,2908.0
1987-09-19,29678.0,8326.0,23636.0,18715.0,273340.0,23829.0,14683.0,1885.0,7097.0,53904.0,34279.0,6578.0,7325.0,91787.0,24795.0,12790.0,18119.0,19483.0,44687.0,6404.0,231636.0,39263.0,94651.0,21745.0,17228.0,35509.0,4661.0,6378.0,9146.0,1798.0,57314.0,9570.0,130856.0,27053.0,2390.0,74000.0,18449.0,25374.0,92057.0,31154.0,7599.0,1660.0,1737.0,29994.0,113681.0,8356.0,2248.0,328.0,15969.0,45671.0,13338.0,28683.0,2870.0
1987-09-26,28271.0,8366.0,21137.0,19100.0,271105.0,23502.0,14280.0,1803.0,7268.0,52810.0,33222.0,6726.0,7560.0,94271.0,23691.0,12330.0,17588.0,20615.0,42973.0,6232.0,21223.0,37824.0,94271.0,21134.0,16882.0,34982.0,5159.0,6563.0,10213.0,1741.0,55273.0,9574.0,132902.0,27091.0,2338.0,75500.0,18200.0,25239.0,91741.0,31008.0,7040.0,16180.0,1728.0,28461.0,114105.0,8545.0,2188.0,347.0,14413.0,47819.0,13367.0,28815.0,2736.0
1987-10-03,28309.0,8559.0,22062.0,18787.0,267217.0,22705.0,13745.0,1739.0,6592.0,51622.0,32378.0,6491.0,6398.0,91998.0,24050.0,12665.0,17339.0,19583.0,41927.0,5967.0,21514.0,37269.0,96310.0,21539.0,16988.0,33319.0,4628.0,6020.0,9682.0,1634.0,52131.0,9615.0,128113.0,26235.0,2410.0,73500.0,18350.0,24917.0,86083.0,30098.0,7151.0,15442.0,1568.0,28927.0,128100.0,7811.0,2133.0,328.0,15497.0,43789.0,12416.0,28345.0,2737.0
1987-10-10,27439.0,9201.0,18841.0,18004.0,261608.0,22034.0,13459.0,1807.0,6754.0,47394.0,30665.0,6368.0,7003.0,88648.0,23410.0,13713.0,17535.0,20302.0,41496.0,5698.0,21694.0,36754.0,89189.0,21252.0,17153.0,32485.0,4820.0,5961.0,8921.0,1530.0,49451.0,9586.0,122133.0,25874.0,2352.0,73000.0,18930.0,26460.0,88355.0,28466.0,6489.0,15589.0,1437.0,,115763.0,7669.0,2127.0,321.0,13746.0,46162.0,12347.0,28528.0,2634.0
1987-10-17,28858.0,9648.0,21413.0,20753.0,276758.0,24402.0,13738.0,1942.0,6966.0,53564.0,32807.0,6547.0,7239.0,93142.0,25134.0,12228.0,17835.0,20450.0,42540.0,6004.0,22573.0,36511.0,92523.0,22006.0,17307.0,35641.0,5537.0,6268.0,9704.0,1583.0,54021.0,11033.0,128139.0,25639.0,2788.0,75500.0,18967.0,28080.0,90925.0,32216.0,7195.0,15983.0,1629.0,29017.0,114105.0,7781.0,2260.0,324.0,14850.0,48021.0,13211.0,29405.0,3080.0
1987-10-24,28177.0,10655.0,20411.0,20433.0,283573.0,23946.0,13949.0,1986.0,6838.0,48003.0,31715.0,6478.0,7383.0,91049.0,24687.0,14272.0,18044.0,20626.0,41603.0,6194.0,22490.0,36319.0,94281.0,22311.0,18127.0,34938.0,5177.0,6297.0,8338.0,1756.0,52581.0,9929.0,1756.0,24986.0,2630.0,77000.0,18416.0,28360.0,89174.0,31214.0,6881.0,16285.0,1548.0,28752.0,117806.0,8324.0,2490.0,296.0,15603.0,50714.0,12242.0,30594.0,
1987-10-31,27735.0,,20008.0,21607.0,284001.0,25310.0,13713.0,1924.0,6618.0,47275.0,30991.0,6440.0,7936.0,92327.0,24705.0,13309.0,17953.0,20714.0,43316.0,6300.0,23377.0,36951.0,94980.0,23836.0,17033.0,35704.0,5815.0,6984.0,8771.0,1552.0,51771.0,10534.0,12485.0,26325.0,3546.0,73500.0,18325.0,29519.0,92254.0,30702.0,7211.0,17037.0,1608.0,30311.0,111526.0,7990.0,2737.0,318.0,15483.0,52900.0,12946.0,32315.0,3242.0
1987-11-07,27226.0,10902.0,20092.0,21167.0,275034.0,21626.0,13898.0,1882.0,6211.0,42997.0,29704.0,6247.0,8130.0,89124.0,25444.0,13881.0,16300.0,21003.0,41053.0,6222.0,21482.0,36388.0,92671.0,24373.0,17532.0,34976.0,5665.0,6721.0,8433.0,1767.0,51761.0,,124536.0,24818.0,2958.0,76000.0,17362.0,29143.0,90258.0,30080.0,6473.0,14437.0,1717.0,29550.0,107372.0,7735.0,2947.0,309.0,14607.0,51093.0,11979.0,33442.0,2955.0
1987-11-14,28844.0,11488.0,21889.0,24309.0,326983.0,28021.0,14374.0,2107.0,7629.0,50517.0,31618.0,6667.0,8761.0,99415.0,26726.0,16669.0,16730.0,22271.0,42283.0,7196.0,25603.0,41270.0,103716.0,28886.0,18303.0,42338.0,7019.0,7037.0,9428.0,1828.0,57269.0,10956.0,145561.0,32127.0,4382.0,82822.0,18975.0,28934.0,106893.0,29094.0,7768.0,19153.0,2466.0,31380.0,124182.0,8594.0,3234.0,281.0,16621.0,55226.0,15572.0,38028.0,3553.0
1987-11-21,27321.0,11482.0,19140.0,21559.0,264550.0,23865.0,13540.0,2144.0,6497.0,32763.0,24970.0,5997.0,8601.0,87800.0,24941.0,13786.0,15579.0,20847.0,38281.0,6627.0,23125.0,39376.0,112868.0,28437.0,17669.0,38247.0,5918.0,7005.0,7229.0,1702.0,51678.0,10390.0,133476.0,23412.0,3888.0,92317.0,15333.0,27985.0,97134.0,26340.0,7564.0,15707.0,2263.0,28439.0,84096.0,7936.0,3154.0,285.0,14951.0,51186.0,12543.0,39077.0,3068.0
1987-11-28,31796.0,11735.0,22816.0,31412.0,329680.0,30171.0,15701.0,2355.0,7273.0,57626.0,39470.0,6904.0,11521.0,107031.0,31171.0,18060.0,19663.0,25171.0,48729.0,8396.0,26304.0,44634.0,106571.0,38852.0,21628.0,47363.0,8286.0,9024.0,10643.0,2021.0,62245.0,11866.0,159045.0,42335.0,5616.0,96585.0,22194.0,33084.0,115245.0,36671.0,8660.0,23567.0,2956.0,38960.0,155117.0,9785.0,3814.0,269.0,22324.0,63164.0,18529.0,51155.0,4823.0
1987-12-05,31454.0,12334.0,21406.0,33616.0,321063.0,25686.0,15595.0,2419.0,7022.0,43053.0,34584.0,6071.0,12077.0,99902.0,30604.0,22154.0,18857.0,24924.0,45178.0,8522.0,25714.0,44680.0,112721.0,38070.0,20139.0,44425.0,7184.0,9723.0,10452.0,2174.0,63374.0,10317.0,158538.0,37350.0,5291.0,97500.0,19285.0,34097.0,118450.0,31815.0,8268.0,19788.0,3109.0,37516.0,124984.0,9226.0,3775.0,252.0,22671.0,59698.0,16927.0,49225.0,4112.0
